team_id,team_name,train_offense_coeff,test_offense_coeff,train_defense_coeff,test_defense_coeff
1,Air Force,-0.41165201937719903,0.8369231626744021,-0.12132417676922745,-0.1210813461566149
10,Arkansas State,0.40817112935371375,-0.05829515371272075,-0.12001150845369225,-0.0023305532706634153
100,Memphis,0.8810002926238536,0.7207551416539629,-0.09277265744720417,-0.123576661829114
103,Miami,1.7764848372202091,1.9490203069033005,0.1820669478134088,-0.09927586228159059
104,Miami (OH),-0.3805914644373105,-0.03257021590930937,-0.12010185908785986,-0.09843269060608487
105,Michigan,-0.09252736785516755,-0.015927536364023238,-0.0845532400803594,0.01967866786845604
106,Michigan State,-0.07745988078266035,-0.5782030127464669,-0.0921300048192513,-0.08403182754688422
107,Middle Tennessee,-0.2702524648422046,0.023135964626655077,-0.11575707503071514,-0.013766971665583777
108,Minnesota,0.611808041405462,-0.2786959619454646,-0.08952698205436609,-0.1281849442766052
109,Mississippi State,0.18185252364142923,0.659786334966239,-0.11215136591347848,-0.09871941479514781
110,Missouri,0.5904032347265882,-0.3869474746904253,0.13292540169514036,0.18791912257153703
116,NC State,0.36565971150263943,0.3821800731499119,-0.11914449696991163,0.12540413171094217
117,Navy,0.33281083237002357,0.04757043960081891,-0.0945008882636346,0.2269820489141215
118,Nebraska,0.33747268564908606,-0.08328796182219463,-0.0013468989700184603,0.004400595371970618
119,Nevada,0.2421103783250094,1.2545387735188722,-0.11310556597824567,-0.0334563510232781
12,Army,1.7959336991870645,1.1073358379153464,0.05294745191213819,1.336386647504464
121,New Mexico,0.5666216066386797,1.3458130727952227,-0.12018872763606314,0.016201036121063397
122,New Mexico State,-0.0609372334550206,-0.32228950127675043,-0.00017556760476104428,0.038044276078926215
126,North Carolina,0.5406828263954591,0.42123720838337203,0.21885551757468708,0.13355190352883636
13,Auburn,0.3060969861340672,-0.22545381161992614,0.08973275389862788,-0.0441911190004322
131,North Texas,0.8111002563728338,0.5132450744815873,-0.011341147106163588,0.2577089687846672
134,Northern Illinois,-0.02012404173220657,0.31257808939052656,0.03310065823463822,-0.11378395043302009
136,Northwestern,-0.4547588300801073,-0.7859878886773458,0.27962430381155284,0.002470687460989995
138,Notre Dame,0.7764350951794098,0.9118408451735395,0.30966521867535396,-0.027177608501235784
139,Ohio,0.4238559830178098,0.5935134228448646,-0.03179000410354709,-0.07353801576824524
140,Ohio State,0.728676674545812,1.5927004432109604,0.09749288869031618,0.06352747658842037
141,Oklahoma,-0.24546175760721362,-0.2030220025792948,0.374012211945132,0.0026339260408137673
142,Oklahoma State,0.2890065433953443,0.3005539093022083,-0.09378668448783214,-0.022731040256066936
143,Old Dominion,0.42545230328009864,-0.2662352770891587,-0.12164969147558115,-0.10154242412965678
144,Ole Miss,1.0818054083944757,0.25537459833632037,-0.017034612636462502,-0.11825347122680564
145,Oregon,1.0841081209620238,0.7809491504168973,-0.02695337366204589,-0.0027648613867455687
146,Oregon State,0.3403545695403586,0.8662248529083292,-0.11043028298300285,0.46671001961386804
147,Penn State,0.8667127636590362,1.548741299493479,0.08233381842076501,-0.13013145583573224
148,Pittsburgh,0.6741598207967542,0.21503503300113255,0.08075792942987646,0.22662973082991683
15,BYU,0.28451880764898657,0.9219785131117386,0.006527710131780543,0.365032729668716
151,Purdue,-0.29846534631347926,-0.4075342474042304,-0.002976065159284737,-0.10949574473954124
153,Rice,-0.3389831945596861,-0.899086721360794,0.012009976611062269,-0.11552556394484856
156,Rutgers,0.656551612456576,0.4042323536868131,-0.08441725407264127,-0.10866522576899065
158,SMU,0.8637669699230949,0.32145359047168554,-0.12552313266786672,0.28676556563045813
16,Ball State,0.028553739786163445,0.7059678927582764,0.035223491591563294,-0.08133800869834133
160,Sam Houston,-0.3912897739285962,0.3845791522672005,-0.1175395581731713,-0.03537216189151081
162,San Diego State,-0.1492977807089973,0.05474621322254463,-0.07011090792495323,0.012690222761910463
163,San José State,-0.008599596615017075,0.5374403957532119,0.17942223627241966,-0.012329461330024376
164,South Alabama,0.8996068559147031,0.48279287873147597,0.13718705706735443,0.04766783557130596
165,South Carolina,0.651465249196926,0.07140425596137392,-0.058909423775867484,0.11878183502857072
169,South Florida,0.15928804301088806,0.12464594303165985,0.09002710475930842,-0.11550707075990857
17,Baylor,0.45804740377701725,1.1275423566772884,0.005121203854698854,-0.030159875458959685
172,Southern Miss,-0.8119511155071023,-0.2871488363458405,-0.008804192175779366,-0.10635008713590297
175,Stanford,-0.06146174113202752,-0.12392670557587797,0.11997909842500645,-0.014762464528851806
178,Syracuse,0.9081532883906859,0.3621021523328183,-0.018565948532791605,-0.12796626376592818
179,TCU,1.2178971438655448,0.1766948634878668,-0.12354364105381359,0.08230568515210927
181,Temple,-0.3144925827015733,-0.6933198987285839,-0.07092925425378438,-0.03080733478551103
182,Tennessee,0.7158758210649229,0.49279159340060896,-0.08949832950396502,0.0670180533369801
184,Texas,0.6105275165156008,0.4742832761303187,-0.125653417956119,-0.04343473333847147
185,Texas A&M,0.46426795770197316,0.01071835248942415,-0.01592903849591316,0.07299857822809493
187,Texas State,1.0704008685419089,0.6445292982570051,0.10947078822393926,0.00219412803285659
188,Texas Tech,1.387756564939818,0.12040031463838555,-0.02023937064460059,0.47725859694847306
19,Boise State,1.1456608479498158,1.1701407407340834,0.05299776745091565,-0.10754525769997395
190,Toledo,0.2230489176458087,-0.3306134070217317,-0.00653157063434177,-0.08530273709702663
192,Troy,0.5767839359633488,0.12539791939239595,-0.00033088008745696905,-0.003865338642290232
193,Tulane,1.0648498925285834,0.467816527782326,-0.02056525249651513,0.7002115142827937
194,Tulsa,-0.35342627680903516,0.1876672686875626,0.065875928812791,-0.013446101358739129
195,UAB,-0.043511943694729306,0.6290545962104354,0.08756276303902387,0.006600940063954561
198,UCF,0.7242287321068211,-0.36669704565597366,-0.12128395124461396,-0.01670087571961153
199,UCLA,0.10666559133829744,-0.4347978625419579,0.06403342259029908,-0.007316638641967977
2,Akron,0.12894495356288244,-0.3386491979633635,0.38090617968635887,-0.07731379437417159
20,Boston College,0.34535643114099435,0.29804283205139653,0.14504359006239417,-0.09868890517629458
200,UConn,0.15556611415794325,0.3804252110118592,-0.015399039372309046,-0.0005209936916593462
201,UL Monroe,-0.3373914394465191,0.24409485843599554,-0.11060993298841466,0.1639863404890033
202,UNLV,0.3676535636644031,1.3837918288550284,0.001422682673873259,0.1918512197744919
203,USC,0.6275573177929424,0.6503279303481215,-0.08968379933975185,-0.02728643645616726
205,UTEP,-0.6717179594724378,-0.0655886991069099,0.3208642872785315,-0.09468050332346453
206,UTSA,0.08023306785195566,0.5716619918925084,0.07046112054663936,-0.09256518930148885
207,Utah,-0.2616089301461335,-0.9475131187838736,0.34292516343727947,-0.04425880789337716
208,Utah State,0.5977464113092962,0.20374334029986657,0.09799653252556481,-0.10624537389653203
21,Bowling Green,0.39965027532076336,0.18249640016450436,0.0827343276951914,0.027035512673379874
211,Vanderbilt,0.2721922491997129,0.5096536646555148,-0.009207473711375022,0.13821986210384812
213,Virginia,0.25958174980979754,-0.359040365286517,-0.10620163520657983,-0.0174100381802092
214,Virginia Tech,0.36111060624150165,0.18558488890497765,-0.02085967350487332,-0.028030836656282754
216,Wake Forest,0.09304220887889766,-0.7945570274103273,0.45302414704043253,-0.12969965921533788
217,Washington,0.3033719135160451,0.12231873234874753,-0.11048621481407557,-0.12956229424706006
