team_id,offense_rating,defense_rating,team_name
0,0.18274072594255247,0.04741342584262406,Abilene Christian
1,0.48891008029707167,-0.37970166319977944,Air Force
10,0.24499179000758084,-0.8395021967207595,Arkansas
100,-0.29761007923987487,-0.4826542180330237,Marshall
101,0.8264757319775458,-0.44101760843563953,Maryland
102,-0.37567812841106185,0.2619442648560987,Massachusetts
103,-1.8248298426558902,1.9420000564751505,McNeese
104,0.6660809183144588,-0.5992262290012648,Memphis
105,-1.4563570871443,2.078470167665186,Mercer
106,-0.6947759117766745,0.5931448473354689,Merrimack
107,1.001316431097051,-0.7386422952366193,Miami
108,-0.17274553241295654,-0.8215228870175827,Miami (OH)
109,1.7978604447185864,-1.365131023455079,Michigan
11,-0.21038652938828997,0.42787160861377216,Arkansas State
110,-0.33047600944033734,-0.2958531924282918,Michigan State
111,-0.022732333106967203,-0.5090598108123733,Middle Tennessee
112,-0.08079269293017755,0.15413528008954858,Minnesota
113,0.08899167742393335,-0.8339928918573393,Mississippi State
114,1.6239596591086274,-1.29935162775628,Missouri
115,0.35647098327371846,0.6038903120674814,Missouri State
116,-0.019620420292996356,-0.0008392969440749284,Monmouth
118,-2.20519947721404,-1.0372097965144516,Morgan State
119,-0.7882514993807537,0.20572068243697372,Murray State
12,-1.8081780914018455,1.4004211443980397,Arkansas-Pine Bluff
120,0.21566323367121915,-1.1351432541504811,NC State
121,-0.9215248179845367,-0.5591462987499474,Navy
122,-0.49773872014347076,-1.0686408195645298,Nebraska
123,-0.6364075361242811,-0.07226656327520967,Nevada
124,-0.10096940060087664,-0.14585703901658448,New Hampshire
125,0.5561179995669084,0.23435701857880345,New Mexico
126,0.5142286798779605,-0.32180175163415187,New Mexico State
127,-0.9339138182074057,-1.633992440063092,Nicholls
128,-1.827747681219479,1.6947151557775735,Norfolk State
129,0.09398908154555129,-0.42840950475737943,North Alabama
13,-0.8580255340479985,-0.7266743901587135,Army
130,0.7618607163900698,-0.3153002458123391,North Carolina
131,-1.7089219800700985,1.6372950971837252,North Carolina A&T
132,0.0830964652614582,1.7870054790785164,North Carolina Central
133,-0.878670546237149,0.7794055450249721,North Dakota
135,0.9214271832978025,0.5854277294601706,North Texas
136,-0.2850651456453122,-1.0057554524234475,Northern Arizona
137,0.25959952504766265,1.9313522723100156,Northern Colorado
138,0.23135022901047517,-0.2105337042539727,Northern Illinois
139,-0.020647585979667673,-0.6022849698262878,Northern Iowa
14,0.6345431685569536,-1.2377255228213617,Auburn
140,-0.048217639026983485,-0.820807065875544,Northwestern
141,-1.4757991175479415,-0.23868935902072014,Northwestern State
142,1.425554298794312,-1.5894840814547695,Notre Dame
143,0.055413865509429554,-0.6702284697856773,Ohio
144,1.5823493712511874,-1.9503677139404438,Ohio State
145,1.9367856598746591,-1.2848065058797786,Oklahoma
146,0.47003422704350356,-0.9507302775365616,Oklahoma State
147,-0.03737997427731922,-0.9000645141546402,Old Dominion
148,1.436032998209535,-1.014877676238458,Ole Miss
149,2.4022167578641374,-1.4802513067501823,Oregon
15,0.3626953648809616,-0.47218831708353515,Austin Peay
150,2.0581919403259126,-1.0169560684413403,Oregon State
151,1.593243210283359,-1.9292890923495658,Penn State
152,-0.44091014451696486,-0.3712850373926708,Pittsburgh
153,-0.5743093072811185,1.1642679082339866,Portland State
154,-1.134960066076962,1.5396545687014946,Prairie View A&M
155,0.3047404339926732,-0.05183294611981159,Purdue
156,1.1340346922587967,0.23291762017861956,Rhode Island
157,0.5773820873948812,-0.5601286138379075,Rice
158,-1.144732530494206,2.122462416552996,Richmond
159,-2.102570639439305,0.6377735162391127,Robert Morris
16,0.34082520515615666,-0.437168850821331,BYU
160,0.33407458298811055,-0.6047056275115023,Rutgers
161,0.36006395918124307,1.340065076444372,SE Louisiana
162,0.8493261624509937,-1.3433118560679695,SMU
163,1.1544689198724354,-0.6298203752578111,Sacramento State
164,-1.7667983581920423,1.419361847821564,Sacred Heart
165,-0.5066820461790571,-0.5332027202712977,Sam Houston
166,0.4949613996455022,1.4743611129164533,Samford
167,-0.44725164788738403,-0.22559478132514696,San Diego State
168,0.8816004483675761,-0.7043880228834607,San José State
169,0.9676997246276439,-0.6674507600112668,South Alabama
17,-0.7150015630891423,-0.004586863748728941,Ball State
170,0.5146302379231207,-0.8992976931108202,South Carolina
171,-1.0514517108301857,-0.08683104625038578,South Carolina State
172,-0.7246788359433238,0.7618767647258654,South Dakota
174,0.35357905200348444,-0.0690564718708754,South Florida
175,-0.989226210158013,0.9721924963372115,Southeast Missouri State
177,-0.3550999818791892,-0.5787964332123917,Southern Illinois
178,-0.5576586669829713,-0.16488056149100294,Southern Miss
179,-0.2881520654134461,-0.29478719747707216,Southern Utah
18,0.2717621669679818,-0.024729313166368522,Baylor
180,-0.4825966938817518,1.114767970344216,St. Francis (PA)
181,0.49675967236346,-0.17950608377987068,Stanford
182,0.052176107869978304,-0.20106547017319149,Stephen F. Austin
183,-1.6522439056029867,0.6704402030442803,Stony Brook
184,0.11402863900934095,-0.22334997206251858,Syracuse
185,1.0061430574131116,-0.5665897842504264,TCU
186,-0.8564770667784318,-0.7361990845369351,Tarleton State
